"x1","x2"
174073.518647388,1913.98804671301
14542892.4133193,20049.7751984858
1094654.20289195,6436.84665673524
27264.105003071,845.750083659522
474946.817300107,2156.20506952008
1964.6161391876,419.529961508958
343138.114592279,2562.48652749581
556592.476477218,3479.68583113138
332479.034034209,2922.74667779988
822227.67165959,3937.95852077707
28987.9286943839,1907.75413900499
584478.826703916,4165.8749174055
340126.002003479,3995.02720409332
632794.696187585,2883.84974607976
786318.002994114,6852.77862543694
2283678.44751264,5001.47303514859
239765.667369256,2639.42449938467
812782.549903897,2709.6548685627
1046613.61354359,6715.91752301989
2800501.85668064,11542.5751655526
197022.184295422,3098.28982416855
846248.572962595,2116.13757771028
1577468.94870654,5635.21941166387
25541.8960979671,2261.82283830287
378578.794512487,2879.34975052613
256345.734631147,5007.59199691802
14035102.8294326,12135.0127007514
739316.46316481,2296.22336518221
10317255.5507978,18605.9368666987
2578429.38153958,7731.77205887688
5095057.75895404,9545.15961808689
3119.31162865467,2468.98385244642
756446.272036412,1598.12980746904
137526.214814019,3404.6447225773
1190181.49179347,3572.41823012903
74925.0402631266,262.412560138101
1240234.49526294,1383.34838076212
461684.138826686,3979.67298654911
4225231.74262575,3383.65049202746
1097810.38412397,2983.18656355026
7086016.01264834,8287.79165745176
1174186.16703419,2602.78851629035
10064008.9798449,26809.6376253614
417420.565203752,4230.90591667627
17893113.5386801,14378.3588659185
377093.389662067,1952.64208124735
55996.44142784,1925.91988563118
319445.382898426,3024.36742834997
1708310.59457151,15907.4961089649
236191.585149237,2064.17310762402
9857606.5343234,9633.93780441567
142162.70152891,2281.4075097108
14010111.1300905,11639.0471912457
103234.637361865,3095.18475592295
27312.8439376279,5181.08182549789
436012.680719802,5480.28836382356
3742188.37424669,13312.5855045233
39832.7843375703,924.238577996892
394305.543566348,1394.21245580728
1443490.09982078,9250.7304499221
10422820.2545115,12003.6639245518
67995.1379547731,1349.56564276742
130189.269314592,333.588159782678
5303633.70022741,7729.57735525765
3260206.51219693,7195.56767191781
9896835.29254099,12769.4576475356
35739776.4137664,32250.5645536221
84510.7687837755,1369.50251383083
453483.929735573,8315.20994611708
18692888.1725564,13557.5482734752
166855.46065377,3488.98169885734
3092611.00506952,7056.75571873235
1473451.47473106,2716.93918282235
13094200.1750874,11403.1049592089
27260.4779870561,588.249108029652
582662.384902561,3163.33298456869
65595.0397580164,2602.00684851979
2338697.21998561,10594.371265584
139852.85076424,1642.83854885138
526232.787242864,4265.43607667276
271273.395231739,1060.65005160151
423688.670500728,3238.32281275632
217274.725267511,4301.63620470691
221190.200728344,1900.58984965374
847978.251567353,1469.56206166339
3553982.07874703,4614.91662874261
1920359.74554374,7812.98199305631
1263350.12546109,3852.83018886047
11423098.7020235,6384.35866723922
291047.808825455,1573.92895777828
1385443.89704254,2993.91654425829
17223.5609193039,681.930486533305
329510.753370359,1679.78350902789
17326659.9413058,13182.1359700244
1143295.1412877,4804.39426249314
571538.594462372,3668.92565109094
5498128.87113735,9883.0182337128
241380.288622672,1017.35353659978
25727.8400065469,512.800968574548
31378.5393304784,3626.81774945906
98743.8073283409,747.495562864068
477101.636952399,2737.63220397959
1056014.58001583,2857.27177877497
50161.145421225,889.998496596951
16453.7942313683,1173.34789572071
3287280.78291753,5393.42293164476
7046810.71356763,6103.58660357832
683600.752597301,8036.20690267337
270940.317014295,6945.43433139488
2599945.09066809,4377.74991639789
969461.980930232,3958.97125650705
326126.829570345,3674.85002328977
2113123.49182895,8072.23525600676
83451.9732538396,4472.14253417
725769.501780992,6808.54689063428
466947.205660996,5579.5561146436
19781.805027845,1343.49117750307
119954.396073823,4198.0014065656
781415.063639723,8067.30954614407
84924.3747920874,1685.67906302682
9435.61522188615,1721.12794456277
940487.712742898,3377.12824377915
273234.867246251,1157.42153136527
88138.6066138368,507.061567273143
392916.552710979,27172.7886850484
12516992.8408166,10610.7728806815
1145004.07215228,5559.6792756054
1162291.88962426,5245.28692045581
2608.58131246657,283.929311690543
233598.320071732,1901.42182394684
856817.605334765,4922.38985611649
34426.4443033268,6465.12175794107
20611.1436076068,1464.66204204538
121598.134156257,1409.45220595959
2994933.38104237,9385.45440667328
2214895.54872511,3348.95172801216
13022628.401882,12113.626905282
4290296.57509451,10157.2380004583
96621.9542353694,824.624895656082
17041021.9177271,20112.5072811023
961362.472711088,4117.26840038579
2944704.34431675,9379.61197067569
33077731.8188619,27282.5164355732
1875813.10244187,1710.35621635833
1254.57722706095,512.797110965676
49728.9976141047,1062.61433005341
1435709.11047316,8154.94206061176
18510.7654380294,665.023094884196
18407.802036158,600.261280653747
4289883.57251105,15296.9788819995
181161.792998785,1667.91679264656
11171740.3298907,21008.1979303186
456056.609336538,4146.084236564
1235083.53741317,7001.06367687685
68855.5120454533,529.663394013755
1869340.09345543,5964.80197407763
4731826.93148314,4775.08300047479
238853.122504237,5514.5070232667
192937.095813218,1604.71232519219
4706578.37217001,16479.7340509168
94779.084431637,3494.61849736415
145714.326009309,2241.6666583499
1219038.80667006,4305.84221665228
59815.4190560436,3162.02567230078
148456.754176674,595.952631513272
991420.009302712,3357.38864868457
460166.468821923,916.344064145561
134451.884439135,1869.99955615545
2771881.25996253,1900.78630260096
280514.299862191,1592.00829792102
89672.411376405,3016.81528216462
274450.495771795,1598.82443700378
69196.1006666723,475.998899056151
6967.09876648059,1337.54165949639
551436.000832953,3902.6303703508
659046.186169339,7082.22767815971
120288.440832212,7323.65747159586
18373126.5047418,11603.8912694461
69800.5742500139,1446.65262098835
147041.283692875,2500.60745391948
37724.3472275795,2107.43096179845
405555.808540383,3144.02323872095
2107249.67608405,8525.75840789884
50956.0015497587,1094.66587572123
137100.533852482,4658.67533558545
23212.6324450239,1611.78368999719
8869.62349539796,3403.44736164162
286086.185305911,6730.46634992934
1814774.67539056,3234.7698701968
516243.501194578,4265.700076711
346412.382691047,1921.25145668467
168606.449107501,3422.10258749613
12593125.0641782,2819.26544305247
4233754.44645146,6145.8548178083
1881671.32140013,8028.98090902733
163674.762768521,658.333784279956
4569.19413980545,1063.14374615784
322432.284801378,3491.17088783218
269997.801421805,2459.13116088722
18061919.5563964,15350.1284963258
802090.812955306,2602.03018266823
165180.316130927,4044.98660943268
31617.0537280318,2628.26041870091
131959.396612677,1160.9335452199
792385.226171619,2662.3065076303
787042.490677429,1768.88659914017
1050232.71365616,5624.09432634175
696102.534944999,5750.23789606107
1033641.93708561,3446.72310802732
2273522.55615023,1874.8724904028
5150561.6539776,13959.6100342685
65747.2644835971,1230.13628561251
79161.2803303451,802.37435055737
856472.915155671,3777.12952005622
3805772.76250694,10926.2025065904
830654.472805475,3191.44196964704
77219.6429683132,882.532492379518
2913286.60541926,23196.957121901
571374.427170626,3661.20559088795
6941.28667583521,3361.47068788761
1141937.37217471,5751.80760750972
558025.337935615,2240.06158932869
1001179.2839877,6290.25557413184
58845.9735816471,2178.17360716364
175200.462861905,2094.47551239084
680947.869546876,2309.81404271049
2122287.11376087,1911.19024205869
93044.758056111,1821.00583505923
611234.966847431,4116.38376338068
13474732.111141,21085.5152875914
909513.460240282,9238.81739641745
241637.827969072,1478.2173149714
186340.799181991,1799.32011053984
209327.8081775,5236.42200691953
771889.865576888,2529.52087297072
137305.814889885,1783.49034963386
1157406.94843446,4976.15581703618
113390.286260003,234.258091518209
3558027.56687894,7291.88321244928
309190.125751237,5549.74184757047
1965007.12433933,5637.70032321066
440898.481867592,1825.95799566875
1003293.64843516,11271.7383551117
115801.587773525,7296.29110398024
1634813.36555023,7877.63521077305
789592.180429831,1760.90496602719
7195.15659505306,1186.76086285455
406932.799315728,2919.4160076481
466044.147422476,1733.39322734819
622676.805299439,7436.32607163097
8159788.12097508,15252.8425124766
360118.938359401,4415.1629066383
561957.915945685,1761.88700843038
4197273.36071997,4205.53994112492
7220564.29856715,8995.05511232829
226425.373589607,1968.06422029329
1661304.5615863,3058.90733819437
55447.8834440656,814.146296206224
6334125.92423566,13034.4050929377
12470774.56819,3484.5099945369
784967.985733045,4434.52437602751
14637.2197338031,360.777602439293
5725.53474791903,955.507489181278
61322.3471014676,2155.16384696558
144339.262535563,3733.0428262098
33048235.4118153,16836.3624146529
217514.560125723,5666.24591553815
228133.444666995,1975.15795316747
99319.7145176815,1834.60820763
255362.831979321,3175.30976386224
113742.902515335,2724.14419828966
692562.704137888,3488.4982736022
12223.6236903717,2390.74547590511
427148.311732744,3601.38136830447
138456.649125225,826.058133180206
143324.456149886,970.93061530176
34083.8309274848,1066.73201997784
33261.7234777451,1793.69652112102
225914.083026101,1676.17230969086
1803843.40213046,8135.43906715083
51216.312626473,3031.8648006503
194074.304784397,3682.49040864467
75596.356951248,1673.23758191014
54896.476601918,573.401146667761
271038.078734505,1274.48518053388
38466.3241487847,3375.0775371681
5920.15413116353,1394.94320992981
687746.598532927,9204.02848364538
3614380.24858437,6516.72759069977
16794119.7479024,15168.048314029
396797.557850844,4331.41871825683
532337.806850302,9425.5316238709
9325365.20308357,5067.85625859395
349133.498488281,1023.91704862532
2188245.04394151,7812.00372465965
17672594.093465,18329.3230767275
416560.030718343,1283.51335552144
930555.856775916,5882.85030408522
789289.874153254,4061.16502029043
919855.513176032,5731.66418887595
11603716.1391239,4624.63022549771
51264.230908706,3419.97736083558
1019287.46427251,205.215400056729
160321.283872777,3314.47745948326
243915.139615273,2702.6174001736
1339039.76984384,4827.9524875244
95362609.8788132,43866.6618618635
172880.649529356,684.358986222471
310017.500851459,5791.39908380279
27702.7298018489,794.831469640677
7353258.15322683,12556.3467348698
870799.73374267,2347.41102606563
3492977.48557881,4359.71972306229
89654.5322137902,1008.68332360279
22800866.7883442,31180.0332155517
62116.8605397441,682.492497660031
5281958.6797702,5784.58775461887
1729083.28903128,4604.5947656891
127922.242988079,2496.7448334619
871496.039740599,3462.8605581818
78851.51350794,5458.37335660398
1047847.6927077,14466.5357707671
2352881.9372313,4066.3799074462
617664.330221575,4506.89427032519
105427.741897955,1945.15410315443
98888.3793580615,1563.68099779181
5331343.71401824,17068.8624119906
1211504.06958254,6008.27497338828
234478.357771066,4768.40903589949
228380.241367562,768.245847474365
149812.550515616,1789.89180224124
120677.87570325,1947.0239343437
426001.105017154,1039.69185520074
1856132.75192832,6414.4490565953
18057142.0657423,5547.14681985943
19801.1585532109,885.295629078318
3481948.41758343,7556.73078126246
6257606.05580083,1700.17831764983
1383061.2395321,3385.74799638117
16400087.866212,5227.39717291835
76996.6535579317,2109.25291896411
302426.485020282,939.368480751072
111767.228913596,1708.16445532809
846860.638406109,4806.07884701909
712032.426556715,8917.59711448149
3073561.35407463,10622.4503964199
2743756.99513794,3342.84292851219
76163323.9804638,41498.9412763427
86635.8915712853,4266.28229420542
10297523.5318707,23047.7348942174
2126881.49042865,4107.41743550939
964594.340182696,2093.87885090479
234691.41916539,6146.29578449353
2101463.3224204,4040.09738564686
42887.9094938293,1018.99007238849
1700513.28387787,7849.84875022836
22500735.1363006,9790.83081913025
69451.0219524508,1012.72033165949
468150.968419931,4808.8081983386
11134469.0427622,20901.0601676813
1084633.27139201,6130.21762613432
2056072.97982019,11006.2749154393
19410862.1480629,15825.0766977032
47029143.155877,34612.4665540112
18189.1911948224,3526.16868596971
1237478.19737804,3873.21654608013
112116.40310813,1565.15169972057
81823921.5629119,13556.324283315
146178.412624356,3465.00211570779
263276.917106654,1528.86693960663
1125318.40929743,3810.47535383744
175826.065105022,1810.17217052823
9291466.688097,10754.9772006319
105464.308495784,1098.01779132002
266548.797246144,1811.65437467075
282340.37077722,3754.5009053964
3963155.56241603,2204.76284146562
178576.903228319,1084.15981677634
76293.8366039764,3087.57009998632
900869.479959669,5560.70599809435
204697.450499513,2355.62578852955
23631063.0744978,10404.2746022592
147453.691484822,3383.94407266851
72584.3699112663,3290.96684514863
1183069.46939636,2537.7197674589
1648707.43734504,4818.2433906579
963120.295229241,3182.6875057187
3438.05598324627,664.757952227536
124367.473225387,4029.65329846676
74979.0762935681,3074.20587245387
73907.3193074649,2951.96629725398
180435.027925224,4190.51150295648
80742.164500983,2179.8295525198
8389014.65426632,18122.5231430291
1076134.79117022,1670.06147239198
204191.724501094,298.983319388679
665755.944035113,4385.67760963508
528333.908562257,1450.11985458181
310843.468073343,5785.66199295863
404113.923210492,1351.8002828811
9010.17161126873,943.600202689834
7833175.11367204,11634.7746875943
1177701.39232224,1464.90657289556
60806.6762809608,3247.30610968855
66117.2230217888,904.154405958757
9412369.13377735,9158.32137742008
5390744.30476483,13257.9042042867
1439452.67638316,2087.44589871203
226457.598702255,1125.71730825741
2430968.33507487,4696.43096316128
754268.361218978,3391.6728251437
1319657.05847258,3792.98488873259
4352365.03647027,8400.66456193113
349822.452861719,1752.78170224715
292368.177586491,8791.91872961852
339067.270377156,6083.99759745271
42729.8762236666,397.005438871764
4048297.99925117,1012.93552930974
91312.583073452,731.607065969712
793524.95111492,5120.4052846599
1746661.06203514,2723.83273977603
7034562.31635631,8562.35114077838
2512058.20686142,6552.77330446425
863709.131751608,773.256700095933
238689.867034755,1637.23233067783
155475.635563532,1957.52792460721
68920.1620516166,571.907477144334
670403.079955408,2072.15375994631
1017839.93558767,6355.81308947805
173836.558532403,651.203631181505
1666002.96824996,1410.48199842838
998069.448813693,4290.30059045451
780260.910155199,2858.91790314962
49991.0041330033,1701.48391335826
5986768.21469116,10195.0513159298
17924690.2655612,4586.30513703028
284762.251023909,2000.52682305835
53356.5572304581,409.259826247449
156828.117587914,1903.43592760838
301024.790671172,2361.09376504657
8609.04829418088,3237.83524877728
3295868.71274424,7428.98902066093
16198.8962969577,1426.08944897962
158051.937510252,3863.37710661134
1434136.3593584,7522.88663261633
1041355.42478706,2856.97761775885
3202124.66569154,3595.76573743692
49669.1054298002,6115.59776161102
3491138.15113986,2807.32353655168
1802741.8266492,5121.0849148744
28227.5998593526,1874.21193901756
103869.180242312,1192.77346759666
6446789.63439975,3644.92311291283
27343551.1400768,7605.02392528925
6977137.51404582,3429.77660435499
78857.2195989568,1008.58956333721
860563.265204702,5772.79515774136
11381.0036072635,1421.79939244392
4331398.55360398,16935.3124394372
100965.221080416,1019.71007889508
114614.040165148,688.943589743653
825285.040871398,5112.05445036178
329759.528412408,2900.56098207558
448723.676130686,3568.38757239709
1338641.90268069,8447.11203273136
601463.295240797,4918.1849438557
55247.6553843768,2522.81129086373
1210536.25889192,3600.10064862134
101538.601979124,1200.8184049204
328998.625213825,2671.18170475093
1157538.21958666,2450.51270079263
44302.0672703558,6513.62031229343
357434.658318867,1745.58611218837
975943.674584643,9091.4658574986
88006.930537455,1041.95467270033
142348.92182411,687.394503316124
2355724.86683941,11291.3582361813
814006.312570219,6325.27199883795
1960331.35571787,1465.65736124877
306413.193228187,3888.77210372903
408924.03679241,1874.70998054398
560805.452280181,4172.30324143207
2761378.99488746,6730.91110302533
4891424.3190458,11531.4265170225
309168.614607639,823.151715412149
3177724.00530359,4831.74882985091
1020294.89411019,5832.70626865954
131655.598967353,2019.61813579428
1604986.01960422,7290.27464375479
102578.689527114,2256.93156883303
26437544.5306931,16371.3972381297
137768.378723746,2427.58492548307
201224.5437273,7084.7908461442
228780.068391955,3319.40866525015
434569.334132012,3476.43464456554
2299093.0571753,5907.26575465638
576737.673426003,3572.15437249066
2940420.63408058,3364.73302941678
196874.404903295,3259.72118522819
302244.745037991,1030.93754966717
104729.783187469,2901.96301422078
92113.5842211372,471.707983940444
137388.540479383,3384.8332874957
13300149.5615485,6851.56285108258
106660.97443609,2568.07742236557
1226405.28249901,2547.42319050485
4741897.98933796,7934.68489538786
84331840.5197257,35417.8323533822
1970858.14444606,3148.55347840742
1901397.22003946,14781.6655106783
4745585.55069935,16533.3660734775
2024075.04590809,4120.17340794893
592236.648589809,2028.24780001402
46501013.3471606,21534.8327297494
182752.165595739,469.470304626864
113113.5764824,2556.37465153063
953906.500318722,3051.74914500404
12245919.2329705,2744.4437548867
2164320.13914029,15381.7387595987
11392.1400864137,1610.23650663113
495124.66363334,9851.58899662418
9685.38490121903,4236.85636662542
5604686.89764781,20739.6075920062
282398.698593665,641.47840569372
52128.2422839281,4384.99286578184
4589466.37886854,5729.7577094026
98509.19811867,1171.44947798095
42251502.4959269,18838.3782400526
246130.486692453,3305.47404397883
79392.6119616249,5547.12411304514
622951.4080823,1752.89375391071
175436.296725202,987.58008464223
92081.3697500084,1535.74070007109
397531.2942192,2988.04995964874
2603835.52931435,7223.82354784307
1235577.187989,3369.09547318888
396900.07026145,6275.03411259725
522068.131053792,1551.24057413758
2098155.46324166,10376.8715843899
686498.07323426,3691.62395322662
11391487.6497215,13544.8534548724
2303643.29466295,3527.82874105638
242782.046300524,684.457621248162
12503.2427425651,2952.42068709757
103952.649514155,1666.06607574671
16373915.9674852,17572.8766887387
103315.498896876,6376.25710520995
215812.992491083,2328.51475344009
366646.030044058,5642.79459170319
535434.169808031,2089.18519306823
505243.70995543,1997.43449543432
5225128.74520932,6224.78019798838
16245360.4725152,17797.4361466081
498337.569603425,551.005359127809
22772.5910947681,1393.70918386818
158826.97223273,4213.13004241713
1090943.10547072,3360.90624844604
381659.384353603,2930.51267910038
100498.25797572,928.67989679008
6106.85674638035,3896.7359871682
67257.8595676443,1496.76245472162
1845508.69666674,6340.53694826494
603086.938134762,2648.38851162935
231578.800305769,1100.57496333178
343032.449301549,4731.54021505606
557312.024437395,3429.79380355931
18523118.3713997,18616.0100439668
323068.619814709,26167.8908646163
263942.052036172,4581.81896866474
446735.258719851,2200.82737828218
610143.037883682,10505.4958725336
3165864.55819307,2205.32079318692
2799179.08564703,5660.87213475461
504100.767515645,3047.95040021273
73209.3627767636,709.61266844429
106602.092206572,3331.45566422158
153063.33033205,1454.92690478625
4797317.37021291,3037.60772232384
25055.1934413473,3842.86907750442
646334.944476195,4252.89723727539
7610734.43898999,11818.262601221
79639.0689628368,920.178352888003
930200.634371806,2889.61207522624
834291.611374246,1357.37029852417
600974.121947406,3721.62010587389
7953098.95791519,14392.9556424674
124712.703787495,3227.1506213855
737541.332431973,4174.97884505266
4523002.28714317,4711.02156864801
4602.72380647055,398.85147475413
6714861.83036761,13947.183072502
573062.635220961,1732.43904250366
535395.555598717,6717.75126712095
698808.587359459,9994.21857677053
1665113.17681783,6899.0235243388
154992.479463214,634.878741609675
517370.503627225,4457.51316546048
278694.929359565,5987.4839261193
4358523.51512341,12308.4766528323
40875.3771304063,1832.11595458483
469696.434104561,5517.13154188285
785111.754163003,6531.03967166254
27894402.8360157,10382.0891483853
223667.643735661,4785.578628332
3484668.17547755,7258.05551394964
388263.46786716,2106.41889511218
504673.843740759,1411.36967865114
112316.098279259,2519.33594917887
9270969.72061836,6331.82659781238
252346.068254576,1298.82165080673
983590.990953161,2157.9246042542
1206179.51954569,7830.14089252666
2964337.42926115,4798.26015708964
779228.066436571,1048.97308773791
190726.665630075,3830.22494963362
7161.85896967821,2172.77545393646
294720.136879628,1484.03346030985
299040.051758056,2197.74266389638
6561560.34443199,5433.46903750379
367479.479304257,2913.5925304983
6284807.62147222,6510.15831445776
329255.638389811,2627.1156649592
134245.53563509,722.245860238877
16434.449730903,787.741732259366
1117069.57327898,7845.28763946531
107210.490560492,466.593710235742
28276.9317669307,2312.56532664502
9065246.05377651,9207.88054086768
676749.289884353,5260.65258178061
4576.77575048316,348.417622197303
141390.929398791,6696.19319499192
439180.983379845,2060.56362789608
26078.2326608531,358.443377131279
487511.501454051,3331.33680709465
157277.316042508,1067.42696013263
2713.21567396948,448.148844426852
935248.611538017,4191.7488227661
23925368.6672853,3541.54981384392
132931.77976919,2918.26598176944
255500.802727699,631.528307690148
107633.380465481,890.627620895106
358107.514805493,3135.66819641016
1157014.84415439,13269.5936363976
73697.7069842288,888.475324671457
69975.7531308623,3700.59281963134
704341.188227836,5344.03356935285
541217.337216577,2536.53566649672
167511.230508373,1015.62391428133
724339.148686549,6207.72408959869
244236.483933692,2134.70802188017
895140.9159144,3303.53356330534
15908246.6457816,24031.6550395026
505853.042348962,1288.42842833777
2510785.38283483,4472.37963098678
49158.919482621,1621.31118840729
1122625.5085642,3605.45047704408
707196.006721457,2068.41956358984
779749.877888796,5259.01695400003
376798.08822334,2514.67757613386
1550888.29752238,2736.72869419377
259362.031093555,6227.135123371
261783.324165042,1279.14227738612
1552530.54093449,8658.5391179205
98236.9387755248,1227.26826369262
152449.083979728,2242.72497459769
248205.508915191,390.17909227548
558173.981227998,7424.50633785707
483044.995091945,3706.44370917827
65312.7239576351,860.050219166022
173849.592937758,1617.97234182161
404940.748552556,2292.36347533718
3934088.95612797,11923.3207106894
1451792.16810393,2462.33768997194
335724.544619791,1821.24766341705
711407.979171549,1324.93345354169
86078.8640792127,1902.26095860378
143311.710690841,1976.2419391265
25797.7203134915,1054.33090319728
141844.320993075,1403.70918540027
260297.780111689,3322.34765110649
741461.59960727,11398.4208078238
623406.578229788,1994.15208471993
34043.8182736711,2311.38178196398
6922125.30778334,7040.63188618884
68355.1636357055,1317.62094571039
6039740.41204723,7494.48084833021
97214.2461506089,4507.6183704327
54956.1208473112,1089.59278911836
210038.744886287,3864.94225198956
145077.497235487,4522.17725043596
13368.0535846074,400.925951263633
23633964.4264677,16374.6154712724
658058.104764856,2637.15652176144
914227.766280444,189.893380561728
1657157.80210589,2566.09965838371
97392.0381870126,1772.07481009999
1013280.02801034,343.682898528296
3568147.5932351,12479.1863958156
1186209.18134443,5499.33757930229
568509.205533799,1859.78641343814
17451922.471954,8947.49349295164
58340.2064721912,1164.73134235742
6403.59180959238,438.544787621215
53961.5452334662,622.220186822295
157087.391841723,2521.26845963286
335059.050723268,1565.74921118928
82640.2921277964,1914.05391446756
60259.7755581184,1285.71389449342
1143376.25823019,2473.22774475554
22440.1697063072,7252.07879249943
331228.05582574,1334.7171725395
112880.209117627,1726.09133469121
493498.450925355,4289.94270120272
149300.160490534,3137.52242536239
78480.6648118837,984.950907303367
1343142.56635184,6590.79241022181
437046.865162063,5259.80059702044
746679.309772699,4110.91009130188
332366.061228361,930.482752597607
310558.738838069,2539.4672595739
101484.663904297,725.161922844151
78278.5728970672,1091.10878570068
7104430.45349693,11500.9302908217
634858.210154106,6376.55124247566
1029889.81250095,9459.59584387971
838254.867660871,3093.46888545813
13528.2202637423,2362.3832328063
530446.979829016,306.156801950942
615929.385821625,4927.70471219367
707892.761468644,7007.09481510406
